game_id,round_index,cards_per_player,dealer_id,player_id,player_name,bid,tricks_won,round_delta,total_score,trump_suit
game-0,0,1,0,0,openai:gpt-4o-mini,1,0,-10,-10,GREEN
game-0,0,1,0,1,anthropic:claude-3-5-haiku-latest,1,1,30,30,GREEN
game-0,0,1,0,2,gemini:gemini-2.0-flash,0,0,20,20,GREEN
game-0,1,2,1,0,openai:gpt-4o-mini,1,2,-10,-20,YELLOW
game-0,1,2,1,1,anthropic:claude-3-5-haiku-latest,1,0,-10,20,YELLOW
game-0,1,2,1,2,gemini:gemini-2.0-flash,0,0,20,40,YELLOW
game-0,2,3,2,0,openai:gpt-4o-mini,2,1,-10,-30,RED
game-0,2,3,2,1,anthropic:claude-3-5-haiku-latest,1,2,-10,10,RED
game-0,2,3,2,2,gemini:gemini-2.0-flash,0,0,20,60,RED
game-0,3,4,0,0,openai:gpt-4o-mini,2,0,-20,-50,RED
game-0,3,4,0,1,anthropic:claude-3-5-haiku-latest,1,3,-20,-10,RED
game-0,3,4,0,2,gemini:gemini-2.0-flash,1,1,30,90,RED
game-0,4,5,1,0,openai:gpt-4o-mini,3,0,-30,-80,YELLOW
game-0,4,5,1,1,anthropic:claude-3-5-haiku-latest,2,0,-20,-30,YELLOW
game-0,4,5,1,2,gemini:gemini-2.0-flash,1,5,-40,50,YELLOW
game-0,5,6,2,0,openai:gpt-4o-mini,4,3,-10,-90,BLUE
game-0,5,6,2,1,anthropic:claude-3-5-haiku-latest,2,2,40,10,BLUE
game-0,5,6,2,2,gemini:gemini-2.0-flash,2,1,-10,40,BLUE
game-0,6,7,0,0,openai:gpt-4o-mini,3,2,-10,-100,GREEN
game-0,6,7,0,1,anthropic:claude-3-5-haiku-latest,2,3,-10,0,GREEN
game-0,6,7,0,2,gemini:gemini-2.0-flash,1,2,-10,30,GREEN
game-0,7,8,1,0,openai:gpt-4o-mini,3,3,50,-50,YELLOW
game-0,7,8,1,1,anthropic:claude-3-5-haiku-latest,3,1,-20,-20,YELLOW
game-0,7,8,1,2,gemini:gemini-2.0-flash,2,4,-20,10,YELLOW
game-0,8,9,2,0,openai:gpt-4o-mini,5,3,-20,-70,GREEN
game-0,8,9,2,1,anthropic:claude-3-5-haiku-latest,4,5,-10,-30,GREEN
game-0,8,9,2,2,gemini:gemini-2.0-flash,2,1,-10,0,GREEN
game-0,9,10,0,0,openai:gpt-4o-mini,5,3,-20,-90,RED
game-0,9,10,0,1,anthropic:claude-3-5-haiku-latest,4,5,-10,-40,RED
game-0,9,10,0,2,gemini:gemini-2.0-flash,3,2,-10,-10,RED
game-0,10,11,1,0,openai:gpt-4o-mini,5,5,70,-20,GREEN
game-0,10,11,1,1,anthropic:claude-3-5-haiku-latest,4,3,-10,-50,GREEN
game-0,10,11,1,2,gemini:gemini-2.0-flash,2,3,-10,-20,GREEN
game-0,11,12,2,0,openai:gpt-4o-mini,5,2,-30,-50,YELLOW
game-0,11,12,2,1,anthropic:claude-3-5-haiku-latest,4,5,-10,-60,YELLOW
game-0,11,12,2,2,gemini:gemini-2.0-flash,2,5,-30,-50,YELLOW
game-0,12,13,0,0,openai:gpt-4o-mini,5,0,-50,-100,YELLOW
game-0,12,13,0,1,anthropic:claude-3-5-haiku-latest,4,7,-30,-90,YELLOW
game-0,12,13,0,2,gemini:gemini-2.0-flash,4,6,-20,-70,YELLOW
game-0,13,14,1,0,openai:gpt-4o-mini,5,5,70,-30,BLUE
game-0,13,14,1,1,anthropic:claude-3-5-haiku-latest,6,5,-10,-100,BLUE
game-0,13,14,1,2,gemini:gemini-2.0-flash,3,4,-10,-80,BLUE
game-0,14,15,2,0,openai:gpt-4o-mini,5,7,-20,-50,RED
game-0,14,15,2,1,anthropic:claude-3-5-haiku-latest,6,4,-20,-120,RED
game-0,14,15,2,2,gemini:gemini-2.0-flash,3,4,-10,-90,RED
game-0,15,16,0,0,openai:gpt-4o-mini,8,8,100,50,BLUE
game-0,15,16,0,1,anthropic:claude-3-5-haiku-latest,6,6,80,-40,BLUE
game-0,15,16,0,2,gemini:gemini-2.0-flash,5,2,-30,-120,BLUE
game-0,16,17,1,0,openai:gpt-4o-mini,10,6,-40,10,GREEN
game-0,16,17,1,1,anthropic:claude-3-5-haiku-latest,5,4,-10,-50,GREEN
game-0,16,17,1,2,gemini:gemini-2.0-flash,5,7,-20,-140,GREEN
game-0,17,18,2,0,openai:gpt-4o-mini,10,8,-20,-10,RED
game-0,17,18,2,1,anthropic:claude-3-5-haiku-latest,5,3,-20,-70,RED
game-0,17,18,2,2,gemini:gemini-2.0-flash,4,7,-30,-170,RED
game-0,18,19,0,0,openai:gpt-4o-mini,10,1,-90,-100,RED
game-0,18,19,0,1,anthropic:claude-3-5-haiku-latest,9,9,110,40,RED
game-0,18,19,0,2,gemini:gemini-2.0-flash,6,9,-30,-200,RED
game-0,19,20,1,0,openai:gpt-4o-mini,10,11,-10,-110,
game-0,19,20,1,1,anthropic:claude-3-5-haiku-latest,10,4,-60,-20,
game-0,19,20,1,2,gemini:gemini-2.0-flash,2,5,-30,-230,
game-1,0,1,0,0,openai:gpt-4o-mini,1,0,-10,-10,RED
game-1,0,1,0,1,anthropic:claude-3-5-haiku-latest,0,0,20,20,RED
game-1,0,1,0,2,gemini:gemini-2.0-flash,0,1,-10,-10,RED
game-1,1,2,1,0,openai:gpt-4o-mini,1,0,-10,-20,RED
game-1,1,2,1,1,anthropic:claude-3-5-haiku-latest,1,2,-10,10,RED
game-1,1,2,1,2,gemini:gemini-2.0-flash,0,0,20,10,RED
game-1,2,3,2,0,openai:gpt-4o-mini,2,0,-20,-40,YELLOW
game-1,2,3,2,1,anthropic:claude-3-5-haiku-latest,1,1,30,40,YELLOW
game-1,2,3,2,2,gemini:gemini-2.0-flash,1,2,-10,0,YELLOW
game-1,3,4,0,0,openai:gpt-4o-mini,2,0,-20,-60,YELLOW
game-1,3,4,0,1,anthropic:claude-3-5-haiku-latest,1,1,30,70,YELLOW
game-1,3,4,0,2,gemini:gemini-2.0-flash,2,3,-10,-10,YELLOW
game-1,4,5,1,0,openai:gpt-4o-mini,3,1,-20,-80,RED
game-1,4,5,1,1,anthropic:claude-3-5-haiku-latest,2,3,-10,60,RED
game-1,4,5,1,2,gemini:gemini-2.0-flash,1,1,30,20,RED
game-1,5,6,2,0,openai:gpt-4o-mini,3,0,-30,-110,YELLOW
game-1,5,6,2,1,anthropic:claude-3-5-haiku-latest,2,3,-10,50,YELLOW
game-1,5,6,2,2,gemini:gemini-2.0-flash,2,3,-10,10,YELLOW
game-1,6,7,0,0,openai:gpt-4o-mini,3,1,-20,-130,RED
game-1,6,7,0,1,anthropic:claude-3-5-haiku-latest,2,3,-10,40,RED
game-1,6,7,0,2,gemini:gemini-2.0-flash,1,3,-20,-10,RED
game-1,7,8,1,0,openai:gpt-4o-mini,5,3,-20,-150,RED
game-1,7,8,1,1,anthropic:claude-3-5-haiku-latest,3,3,50,90,RED
game-1,7,8,1,2,gemini:gemini-2.0-flash,3,2,-10,-20,RED
game-1,8,9,2,0,openai:gpt-4o-mini,3,0,-30,-180,BLUE
game-1,8,9,2,1,anthropic:claude-3-5-haiku-latest,3,9,-60,30,BLUE
game-1,8,9,2,2,gemini:gemini-2.0-flash,1,0,-10,-30,BLUE
game-1,9,10,0,0,openai:gpt-4o-mini,5,4,-10,-190,RED
game-1,9,10,0,1,anthropic:claude-3-5-haiku-latest,4,1,-30,0,RED
game-1,9,10,0,2,gemini:gemini-2.0-flash,2,5,-30,-60,RED
game-1,10,11,1,0,openai:gpt-4o-mini,5,2,-30,-220,GREEN
game-1,10,11,1,1,anthropic:claude-3-5-haiku-latest,4,3,-10,-10,GREEN
game-1,10,11,1,2,gemini:gemini-2.0-flash,2,6,-40,-100,GREEN
game-1,11,12,2,0,openai:gpt-4o-mini,6,4,-20,-240,BLUE
game-1,11,12,2,1,anthropic:claude-3-5-haiku-latest,4,4,60,50,BLUE
game-1,11,12,2,2,gemini:gemini-2.0-flash,3,4,-10,-110,BLUE
game-1,12,13,0,0,openai:gpt-4o-mini,5,4,-10,-250,RED
game-1,12,13,0,1,anthropic:claude-3-5-haiku-latest,5,6,-10,40,RED
game-1,12,13,0,2,gemini:gemini-2.0-flash,3,3,50,-60,RED
game-1,13,14,1,0,openai:gpt-4o-mini,5,4,-10,-260,GREEN
game-1,13,14,1,1,anthropic:claude-3-5-haiku-latest,5,3,-20,20,GREEN
game-1,13,14,1,2,gemini:gemini-2.0-flash,3,7,-40,-100,GREEN
game-1,14,15,2,0,openai:gpt-4o-mini,5,10,-50,-310,RED
game-1,14,15,2,1,anthropic:claude-3-5-haiku-latest,6,2,-40,-20,RED
game-1,14,15,2,2,gemini:gemini-2.0-flash,4,3,-10,-110,RED
game-1,15,16,0,0,openai:gpt-4o-mini,5,2,-30,-340,YELLOW
game-1,15,16,0,1,anthropic:claude-3-5-haiku-latest,6,5,-10,-30,YELLOW
game-1,15,16,0,2,gemini:gemini-2.0-flash,6,9,-30,-140,YELLOW
game-1,16,17,1,0,openai:gpt-4o-mini,12,3,-90,-430,RED
game-1,16,17,1,1,anthropic:claude-3-5-haiku-latest,5,7,-20,-50,RED
game-1,16,17,1,2,gemini:gemini-2.0-flash,5,7,-20,-160,RED
game-1,17,18,2,0,openai:gpt-4o-mini,10,1,-90,-520,
game-1,17,18,2,1,anthropic:claude-3-5-haiku-latest,6,5,-10,-60,
game-1,17,18,2,2,gemini:gemini-2.0-flash,6,12,-60,-220,
game-1,18,19,0,0,openai:gpt-4o-mini,10,7,-30,-550,RED
game-1,18,19,0,1,anthropic:claude-3-5-haiku-latest,3,7,-40,-100,RED
game-1,18,19,0,2,gemini:gemini-2.0-flash,6,5,-10,-230,RED
game-1,19,20,1,0,openai:gpt-4o-mini,5,9,-40,-590,
game-1,19,20,1,1,anthropic:claude-3-5-haiku-latest,4,0,-40,-140,
game-1,19,20,1,2,gemini:gemini-2.0-flash,3,11,-80,-310,
game-2,0,1,0,0,openai:gpt-4o-mini,1,0,-10,-10,RED
game-2,0,1,0,1,anthropic:claude-3-5-haiku-latest,0,1,-10,-10,RED
game-2,0,1,0,2,gemini:gemini-2.0-flash,0,0,20,20,RED
game-2,1,2,1,0,openai:gpt-4o-mini,1,0,-10,-20,
game-2,1,2,1,1,anthropic:claude-3-5-haiku-latest,1,0,-10,-20,
game-2,1,2,1,2,gemini:gemini-2.0-flash,1,2,-10,10,
game-2,2,3,2,0,openai:gpt-4o-mini,2,0,-20,-40,BLUE
game-2,2,3,2,1,anthropic:claude-3-5-haiku-latest,1,3,-20,-40,BLUE
game-2,2,3,2,2,gemini:gemini-2.0-flash,0,0,20,30,BLUE
game-2,3,4,0,0,openai:gpt-4o-mini,2,1,-10,-50,BLUE
game-2,3,4,0,1,anthropic:claude-3-5-haiku-latest,1,2,-10,-50,BLUE
game-2,3,4,0,2,gemini:gemini-2.0-flash,1,1,30,60,BLUE
game-2,4,5,1,0,openai:gpt-4o-mini,3,4,-10,-60,BLUE
game-2,4,5,1,1,anthropic:claude-3-5-haiku-latest,2,1,-10,-60,BLUE
game-2,4,5,1,2,gemini:gemini-2.0-flash,1,0,-10,50,BLUE
game-2,5,6,2,0,openai:gpt-4o-mini,3,3,50,-10,YELLOW
game-2,5,6,2,1,anthropic:claude-3-5-haiku-latest,2,2,40,-20,YELLOW
game-2,5,6,2,2,gemini:gemini-2.0-flash,1,1,30,80,YELLOW
game-2,6,7,0,0,openai:gpt-4o-mini,3,3,50,40,RED
game-2,6,7,0,1,anthropic:claude-3-5-haiku-latest,2,0,-20,-40,RED
game-2,6,7,0,2,gemini:gemini-2.0-flash,1,4,-30,50,RED
game-2,7,8,1,0,openai:gpt-4o-mini,4,3,-10,30,YELLOW
game-2,7,8,1,1,anthropic:claude-3-5-haiku-latest,3,3,50,10,YELLOW
game-2,7,8,1,2,gemini:gemini-2.0-flash,1,2,-10,40,YELLOW
game-2,8,9,2,0,openai:gpt-4o-mini,5,3,-20,10,YELLOW
game-2,8,9,2,1,anthropic:claude-3-5-haiku-latest,4,2,-20,-10,YELLOW
game-2,8,9,2,2,gemini:gemini-2.0-flash,2,4,-20,20,YELLOW
game-2,9,10,0,0,openai:gpt-4o-mini,5,1,-40,-30,
game-2,9,10,0,1,anthropic:claude-3-5-haiku-latest,4,4,60,50,
game-2,9,10,0,2,gemini:gemini-2.0-flash,3,5,-20,0,
game-2,10,11,1,0,openai:gpt-4o-mini,5,4,-10,-40,RED
game-2,10,11,1,1,anthropic:claude-3-5-haiku-latest,4,3,-10,40,RED
game-2,10,11,1,2,gemini:gemini-2.0-flash,3,4,-10,-10,RED
game-2,11,12,2,0,openai:gpt-4o-mini,6,4,-20,-60,RED
game-2,11,12,2,1,anthropic:claude-3-5-haiku-latest,5,6,-10,30,RED
game-2,11,12,2,2,gemini:gemini-2.0-flash,2,2,40,30,RED
game-2,12,13,0,0,openai:gpt-4o-mini,8,6,-20,-80,BLUE
game-2,12,13,0,1,anthropic:claude-3-5-haiku-latest,5,2,-30,0,BLUE
game-2,12,13,0,2,gemini:gemini-2.0-flash,2,5,-30,0,BLUE
game-2,13,14,1,0,openai:gpt-4o-mini,10,6,-40,-120,RED
game-2,13,14,1,1,anthropic:claude-3-5-haiku-latest,4,4,60,60,RED
game-2,13,14,1,2,gemini:gemini-2.0-flash,4,4,60,60,RED
game-2,14,15,2,0,openai:gpt-4o-mini,5,3,-20,-140,BLUE
game-2,14,15,2,1,anthropic:claude-3-5-haiku-latest,6,4,-20,40,BLUE
game-2,14,15,2,2,gemini:gemini-2.0-flash,6,8,-20,40,BLUE
game-2,15,16,0,0,openai:gpt-4o-mini,10,8,-20,-160,RED
game-2,15,16,0,1,anthropic:claude-3-5-haiku-latest,6,4,-20,20,RED
game-2,15,16,0,2,gemini:gemini-2.0-flash,4,4,60,100,RED
game-2,16,17,1,0,openai:gpt-4o-mini,5,5,70,-90,BLUE
game-2,16,17,1,1,anthropic:claude-3-5-haiku-latest,5,6,-10,10,BLUE
game-2,16,17,1,2,gemini:gemini-2.0-flash,5,6,-10,90,BLUE
game-2,17,18,2,0,openai:gpt-4o-mini,12,6,-60,-150,BLUE
game-2,17,18,2,1,anthropic:claude-3-5-haiku-latest,9,6,-30,-20,BLUE
game-2,17,18,2,2,gemini:gemini-2.0-flash,6,6,80,170,BLUE
game-2,18,19,0,0,openai:gpt-4o-mini,10,6,-40,-190,RED
game-2,18,19,0,1,anthropic:claude-3-5-haiku-latest,9,10,-10,-30,RED
game-2,18,19,0,2,gemini:gemini-2.0-flash,4,3,-10,160,RED
game-2,19,20,1,0,openai:gpt-4o-mini,10,9,-10,-200,
game-2,19,20,1,1,anthropic:claude-3-5-haiku-latest,3,4,-10,-40,
game-2,19,20,1,2,gemini:gemini-2.0-flash,1,7,-60,100,
game-3,0,1,0,0,openai:gpt-4o-mini,1,1,30,30,GREEN
game-3,0,1,0,1,anthropic:claude-3-5-haiku-latest,0,0,20,20,GREEN
game-3,0,1,0,2,gemini:gemini-2.0-flash,0,0,20,20,GREEN
game-3,1,2,1,0,openai:gpt-4o-mini,1,0,-10,20,GREEN
game-3,1,2,1,1,anthropic:claude-3-5-haiku-latest,1,2,-10,10,GREEN
game-3,1,2,1,2,gemini:gemini-2.0-flash,0,0,20,40,GREEN
game-3,2,3,2,0,openai:gpt-4o-mini,1,0,-10,10,GREEN
game-3,2,3,2,1,anthropic:claude-3-5-haiku-latest,1,2,-10,0,GREEN
game-3,2,3,2,2,gemini:gemini-2.0-flash,1,1,30,70,GREEN
game-3,3,4,0,0,openai:gpt-4o-mini,2,3,-10,0,RED
game-3,3,4,0,1,anthropic:claude-3-5-haiku-latest,1,1,30,30,RED
game-3,3,4,0,2,gemini:gemini-2.0-flash,0,0,20,90,RED
game-3,4,5,1,0,openai:gpt-4o-mini,3,0,-30,-30,YELLOW
game-3,4,5,1,1,anthropic:claude-3-5-haiku-latest,2,2,40,70,YELLOW
game-3,4,5,1,2,gemini:gemini-2.0-flash,3,3,50,140,YELLOW
game-3,5,6,2,0,openai:gpt-4o-mini,3,1,-20,-50,BLUE
game-3,5,6,2,1,anthropic:claude-3-5-haiku-latest,2,4,-20,50,BLUE
game-3,5,6,2,2,gemini:gemini-2.0-flash,2,1,-10,130,BLUE
game-3,6,7,0,0,openai:gpt-4o-mini,5,2,-30,-80,RED
game-3,6,7,0,1,anthropic:claude-3-5-haiku-latest,3,2,-10,40,RED
game-3,6,7,0,2,gemini:gemini-2.0-flash,2,3,-10,120,RED
game-3,7,8,1,0,openai:gpt-4o-mini,3,3,50,-30,YELLOW
game-3,7,8,1,1,anthropic:claude-3-5-haiku-latest,3,2,-10,30,YELLOW
game-3,7,8,1,2,gemini:gemini-2.0-flash,2,3,-10,110,YELLOW
game-3,8,9,2,0,openai:gpt-4o-mini,5,2,-30,-60,
game-3,8,9,2,1,anthropic:claude-3-5-haiku-latest,3,4,-10,20,
game-3,8,9,2,2,gemini:gemini-2.0-flash,1,3,-20,90,
game-3,9,10,0,0,openai:gpt-4o-mini,5,3,-20,-80,RED
game-3,9,10,0,1,anthropic:claude-3-5-haiku-latest,4,2,-20,0,RED
game-3,9,10,0,2,gemini:gemini-2.0-flash,4,5,-10,80,RED
game-3,10,11,1,0,openai:gpt-4o-mini,5,1,-40,-120,BLUE
game-3,10,11,1,1,anthropic:claude-3-5-haiku-latest,4,8,-40,-40,BLUE
game-3,10,11,1,2,gemini:gemini-2.0-flash,1,2,-10,70,BLUE
game-3,11,12,2,0,openai:gpt-4o-mini,5,3,-20,-140,YELLOW
game-3,11,12,2,1,anthropic:claude-3-5-haiku-latest,3,2,-10,-50,YELLOW
game-3,11,12,2,2,gemini:gemini-2.0-flash,3,7,-40,30,YELLOW
game-3,12,13,0,0,openai:gpt-4o-mini,5,6,-10,-150,GREEN
game-3,12,13,0,1,anthropic:claude-3-5-haiku-latest,6,0,-60,-110,GREEN
game-3,12,13,0,2,gemini:gemini-2.0-flash,3,7,-40,-10,GREEN
game-3,13,14,1,0,openai:gpt-4o-mini,5,1,-40,-190,BLUE
game-3,13,14,1,1,anthropic:claude-3-5-haiku-latest,6,5,-10,-120,BLUE
game-3,13,14,1,2,gemini:gemini-2.0-flash,3,8,-50,-60,BLUE
game-3,14,15,2,0,openai:gpt-4o-mini,5,5,70,-120,GREEN
game-3,14,15,2,1,anthropic:claude-3-5-haiku-latest,4,2,-20,-140,GREEN
game-3,14,15,2,2,gemini:gemini-2.0-flash,3,8,-50,-110,GREEN
game-3,15,16,0,0,openai:gpt-4o-mini,5,4,-10,-130,BLUE
game-3,15,16,0,1,anthropic:claude-3-5-haiku-latest,6,5,-10,-150,BLUE
game-3,15,16,0,2,gemini:gemini-2.0-flash,6,7,-10,-120,BLUE
game-3,16,17,1,0,openai:gpt-4o-mini,5,7,-20,-150,YELLOW
game-3,16,17,1,1,anthropic:claude-3-5-haiku-latest,5,2,-30,-180,YELLOW
game-3,16,17,1,2,gemini:gemini-2.0-flash,5,8,-30,-150,YELLOW
game-3,17,18,2,0,openai:gpt-4o-mini,10,9,-10,-160,RED
game-3,17,18,2,1,anthropic:claude-3-5-haiku-latest,9,2,-70,-250,RED
game-3,17,18,2,2,gemini:gemini-2.0-flash,5,7,-20,-170,RED
game-3,18,19,0,0,openai:gpt-4o-mini,10,8,-20,-180,BLUE
game-3,18,19,0,1,anthropic:claude-3-5-haiku-latest,3,2,-10,-260,BLUE
game-3,18,19,0,2,gemini:gemini-2.0-flash,6,9,-30,-200,BLUE
game-3,19,20,1,0,openai:gpt-4o-mini,10,6,-40,-220,
game-3,19,20,1,1,anthropic:claude-3-5-haiku-latest,3,7,-40,-300,
game-3,19,20,1,2,gemini:gemini-2.0-flash,2,7,-50,-250,
game-4,0,1,0,0,openai:gpt-4o-mini,1,0,-10,-10,YELLOW
game-4,0,1,0,1,anthropic:claude-3-5-haiku-latest,1,1,30,30,YELLOW
game-4,0,1,0,2,gemini:gemini-2.0-flash,0,0,20,20,YELLOW
game-4,1,2,1,0,openai:gpt-4o-mini,2,0,-20,-30,BLUE
game-4,1,2,1,1,anthropic:claude-3-5-haiku-latest,1,0,-10,20,BLUE
game-4,1,2,1,2,gemini:gemini-2.0-flash,1,2,-10,10,BLUE
game-4,2,3,2,0,openai:gpt-4o-mini,2,3,-10,-40,GREEN
game-4,2,3,2,1,anthropic:claude-3-5-haiku-latest,1,0,-10,10,GREEN
game-4,2,3,2,2,gemini:gemini-2.0-flash,0,0,20,30,GREEN
game-4,3,4,0,0,openai:gpt-4o-mini,2,1,-10,-50,GREEN
game-4,3,4,0,1,anthropic:claude-3-5-haiku-latest,1,1,30,40,GREEN
game-4,3,4,0,2,gemini:gemini-2.0-flash,1,2,-10,20,GREEN
game-4,4,5,1,0,openai:gpt-4o-mini,2,2,40,-10,BLUE
game-4,4,5,1,1,anthropic:claude-3-5-haiku-latest,2,3,-10,30,BLUE
game-4,4,5,1,2,gemini:gemini-2.0-flash,0,0,20,40,BLUE
game-4,5,6,2,0,openai:gpt-4o-mini,3,6,-30,-40,YELLOW
game-4,5,6,2,1,anthropic:claude-3-5-haiku-latest,2,0,-20,10,YELLOW
game-4,5,6,2,2,gemini:gemini-2.0-flash,1,0,-10,30,YELLOW
game-4,6,7,0,0,openai:gpt-4o-mini,3,3,50,10,YELLOW
game-4,6,7,0,1,anthropic:claude-3-5-haiku-latest,2,0,-20,-10,YELLOW
game-4,6,7,0,2,gemini:gemini-2.0-flash,1,4,-30,0,YELLOW
game-4,7,8,1,0,openai:gpt-4o-mini,5,2,-30,-20,GREEN
game-4,7,8,1,1,anthropic:claude-3-5-haiku-latest,4,4,60,50,GREEN
game-4,7,8,1,2,gemini:gemini-2.0-flash,1,2,-10,-10,GREEN
game-4,8,9,2,0,openai:gpt-4o-mini,5,3,-20,-40,BLUE
game-4,8,9,2,1,anthropic:claude-3-5-haiku-latest,3,1,-20,30,BLUE
game-4,8,9,2,2,gemini:gemini-2.0-flash,3,5,-20,-30,BLUE
game-4,9,10,0,0,openai:gpt-4o-mini,3,2,-10,-50,GREEN
game-4,9,10,0,1,anthropic:claude-3-5-haiku-latest,4,4,60,90,GREEN
game-4,9,10,0,2,gemini:gemini-2.0-flash,3,4,-10,-40,GREEN
game-4,10,11,1,0,openai:gpt-4o-mini,5,2,-30,-80,RED
game-4,10,11,1,1,anthropic:claude-3-5-haiku-latest,4,4,60,150,RED
game-4,10,11,1,2,gemini:gemini-2.0-flash,2,5,-30,-70,RED
game-4,11,12,2,0,openai:gpt-4o-mini,5,3,-20,-100,RED
game-4,11,12,2,1,anthropic:claude-3-5-haiku-latest,5,2,-30,120,RED
game-4,11,12,2,2,gemini:gemini-2.0-flash,5,7,-20,-90,RED
game-4,12,13,0,0,openai:gpt-4o-mini,5,2,-30,-130,RED
game-4,12,13,0,1,anthropic:claude-3-5-haiku-latest,4,6,-20,100,RED
game-4,12,13,0,2,gemini:gemini-2.0-flash,3,5,-20,-110,RED
game-4,13,14,1,0,openai:gpt-4o-mini,10,1,-90,-220,BLUE
game-4,13,14,1,1,anthropic:claude-3-5-haiku-latest,14,7,-70,30,BLUE
game-4,13,14,1,2,gemini:gemini-2.0-flash,4,6,-20,-130,BLUE
game-4,14,15,2,0,openai:gpt-4o-mini,10,6,-40,-260,YELLOW
game-4,14,15,2,1,anthropic:claude-3-5-haiku-latest,5,4,-10,20,YELLOW
game-4,14,15,2,2,gemini:gemini-2.0-flash,4,5,-10,-140,YELLOW
game-4,15,16,0,0,openai:gpt-4o-mini,10,5,-50,-310,RED
game-4,15,16,0,1,anthropic:claude-3-5-haiku-latest,6,7,-10,10,RED
game-4,15,16,0,2,gemini:gemini-2.0-flash,4,4,60,-80,RED
game-4,16,17,1,0,openai:gpt-4o-mini,5,7,-20,-330,GREEN
game-4,16,17,1,1,anthropic:claude-3-5-haiku-latest,5,6,-10,0,GREEN
game-4,16,17,1,2,gemini:gemini-2.0-flash,2,4,-20,-100,GREEN
game-4,17,18,2,0,openai:gpt-4o-mini,5,4,-10,-340,BLUE
game-4,17,18,2,1,anthropic:claude-3-5-haiku-latest,6,5,-10,-10,BLUE
game-4,17,18,2,2,gemini:gemini-2.0-flash,7,9,-20,-120,BLUE
game-4,18,19,0,0,openai:gpt-4o-mini,10,3,-70,-410,RED
game-4,18,19,0,1,anthropic:claude-3-5-haiku-latest,19,10,-90,-100,RED
game-4,18,19,0,2,gemini:gemini-2.0-flash,6,6,80,-40,RED
game-4,19,20,1,0,openai:gpt-4o-mini,10,7,-30,-440,
game-4,19,20,1,1,anthropic:claude-3-5-haiku-latest,3,6,-30,-130,
